TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
ALRS,D,20190103,000000,98.4700000,99.9900000,96.9700000,99.9900000,5410310
ALRS,D,20190104,000000,100.0200000,102.0000000,100.0000000,101.5500000,7427840
ALRS,D,20190108,000000,101.4000000,101.8700000,98.1100000,98.6500000,10366150
ALRS,D,20190109,000000,98.7100000,101.4000000,98.5200000,101.4000000,10675240
ALRS,D,20190110,000000,101.4000000,102.9500000,100.4700000,102.9500000,10641570
ALRS,D,20190111,000000,102.9600000,104.2500000,101.8200000,104.0000000,18769840
ALRS,D,20190114,000000,103.5000000,104.0000000,102.6100000,103.9900000,6621960
ALRS,D,20190115,000000,103.7500000,104.6000000,103.2500000,104.0500000,7324930
ALRS,D,20190116,000000,103.5400000,105.0000000,103.5400000,104.6000000,9015150
ALRS,D,20190117,000000,104.2900000,104.7600000,101.6200000,102.2200000,12675510
ALRS,D,20190118,000000,102.6000000,103.8800000,102.0000000,103.5000000,10038500
ALRS,D,20190121,000000,103.5500000,103.7000000,102.1500000,102.5500000,3630950
ALRS,D,20190122,000000,102.2100000,102.7200000,99.5700000,100.0000000,14637030
ALRS,D,20190123,000000,100.1900000,101.2500000,100.1600000,100.6000000,9154400
ALRS,D,20190124,000000,100.6200000,101.6700000,100.0600000,101.0000000,8811160
ALRS,D,20190125,000000,100.9100000,101.5100000,100.0900000,100.6400000,8038420
ALRS,D,20190128,000000,101.0500000,101.3600000,98.4100000,98.8000000,7486550
ALRS,D,20190129,000000,98.9300000,98.9900000,97.2300000,97.2300000,12287460
ALRS,D,20190130,000000,97.5500000,98.1900000,96.8800000,97.1100000,11471940
ALRS,D,20190131,000000,97.7000000,98.8200000,97.0100000,98.5600000,13809940
ALRS,D,20190201,000000,98.3000000,99.8500000,98.2000000,99.5000000,11248810
ALRS,D,20190204,000000,99.4000000,99.7000000,97.7800000,97.7800000,5330970
ALRS,D,20190205,000000,97.9900000,99.0800000,97.5500000,98.8900000,5772440
ALRS,D,20190206,000000,99.1800000,99.6500000,98.5000000,99.5000000,5856660
ALRS,D,20190207,000000,99.4000000,100.6400000,99.0200000,100.0800000,8522750
ALRS,D,20190208,000000,99.7800000,100.4400000,98.6000000,99.6000000,4790270
ALRS,D,20190211,000000,99.3200000,100.3000000,99.1100000,99.5000000,6055520
ALRS,D,20190212,000000,99.6000000,100.0600000,98.2600000,98.3300000,7504360
ALRS,D,20190213,000000,98.7000000,98.7700000,96.8000000,96.9700000,11749800
ALRS,D,20190214,000000,96.4000000,97.9500000,95.8600000,96.0500000,11606340
ALRS,D,20190215,000000,96.3300000,97.6800000,96.3000000,96.8500000,7477650
ALRS,D,20190218,000000,97.0100000,98.2500000,96.4300000,97.2700000,5534780
